User_ID,User_ID2,Age_Ordinal,Gender_Ordinal,Occupation,City_Category_Ordinal,Marital_Status,Purchase
1004689,1004689,1,13,12,2,0,432068
1004690,1004690,0,6,10,3,0,356274
1004691,1004691,4,6,17,2,1,373196
1004692,1004692,2,6,7,3,0,210268
1004693,1004693,1,13,1,1,0,312226
1004694,1004694,6,13,7,3,1,360230
1004695,1004695,1,13,18,3,0,106832
1004696,1004696,1,13,12,1,0,139705
1004697,1004697,1,13,10,3,0,848942
1004698,1004698,2,6,6,2,1,153217
1004699,1004699,1,6,0,3,0,1006053
1004701,1004701,4,13,17,3,1,367236
1004702,1004702,2,13,11,3,0,207053
1004703,1004703,2,13,7,3,0,138166
1004704,1004704,1,13,20,3,0,1118752
1004705,1004705,1,6,0,3,1,1194704
1004706,1004706,2,13,14,2,1,601504
1004707,1004707,0,13,0,3,0,162205
1004708,1004708,2,13,0,2,0,2079131
1004709,1004709,4,13,0,3,0,202243
1004710,1004710,3,6,16,2,0,208355
1004711,1004711,2,13,17,3,1,743158
1004712,1004712,3,13,17,3,0,126846
1004713,1004713,2,13,17,3,0,332453
1004714,1004714,5,13,1,1,1,267611
1004715,1004715,2,13,2,2,0,2714191
1004717,1004717,4,13,17,3,1,427387
1004718,1004718,3,13,7,3,1,630336
1004719,1004719,3,6,9,3,0,232606
1004720,1004720,2,13,2,3,0,178780
1004721,1004721,3,13,11,2,0,407311
1004722,1004722,3,13,12,2,0,260504
1004723,1004723,3,13,7,3,0,163086
1004724,1004724,6,6,6,3,1,174366
1004725,1004725,3,13,5,1,0,4689744
1004726,1004726,3,6,16,3,1,1487989
1004727,1004727,6,6,0,3,0,230538
1004728,1004728,2,13,19,2,0,3813161
1004729,1004729,5,13,16,3,1,1017710
1004730,1004730,5,13,11,3,1,132427
1004731,1004731,2,13,17,2,1,393986
1004732,1004732,2,13,14,2,1,4024095
1004733,1004733,1,13,18,3,0,788581
1004734,1004734,5,13,1,2,1,1159715
1004735,1004735,4,13,3,3,0,703674
1004736,1004736,1,13,20,1,1,1648098
1004737,1004737,3,13,16,3,0,698820
1004738,1004738,6,13,1,3,0,815021
1004739,1004739,2,13,3,3,0,573581
1004740,1004740,2,6,3,3,0,223944
1004741,1004741,3,13,7,3,0,181320
1004742,1004742,2,13,3,1,0,1218690
1004743,1004743,6,13,13,3,1,138693
1004744,1004744,5,13,15,3,0,295530
1004745,1004745,1,6,4,3,0,524907
1004746,1004746,5,13,1,3,1,457415
1004747,1004747,1,13,4,3,0,1659604
1004748,1004748,4,13,16,2,0,1914782
1004749,1004749,4,13,0,3,1,64640
1004750,1004750,2,6,0,1,0,1261480
1004751,1004751,5,13,15,3,0,167378
1004752,1004752,1,6,4,2,0,128742
1004753,1004753,6,13,1,3,1,398736
1004755,1004755,6,6,7,3,0,182207
1004756,1004756,6,13,16,3,0,186841
1004757,1004757,3,13,17,3,0,633197
1004758,1004758,6,6,13,3,1,142575
1004759,1004759,5,6,0,3,1,314865
1004760,1004760,3,13,17,3,0,474246
1004761,1004761,1,13,15,3,0,202285
1004762,1004762,2,6,14,1,1,259645
1004763,1004763,6,13,11,3,0,297860
1004764,1004764,0,13,10,3,0,262684
1004765,1004765,3,6,16,2,1,1397538
1004766,1004766,3,13,16,1,0,186496
1004767,1004767,3,6,9,3,1,193189
1004768,1004768,2,13,4,1,1,408028
1004769,1004769,2,13,1,3,0,373895
1004770,1004770,3,6,7,2,0,134330
1004771,1004771,2,6,4,1,0,2534722
1004772,1004772,6,13,17,3,0,625357
1004773,1004773,4,13,1,3,1,649133
1004774,1004774,4,13,14,3,1,1502208
1004775,1004775,2,13,17,3,0,142021
1004776,1004776,2,6,3,3,1,113809
1004777,1004777,2,13,2,3,0,304091
1004778,1004778,2,13,0,3,1,202908
1004779,1004779,4,13,3,3,1,982831
1004780,1004780,2,13,12,1,0,861632
1004781,1004781,5,6,6,3,1,227475
1004782,1004782,4,13,1,3,1,635724
1004783,1004783,2,13,0,1,0,414175
1004784,1004784,3,6,6,1,0,2002598
1004785,1004785,2,6,14,1,1,1348201
1004786,1004786,4,13,6,2,1,2181891
1004787,1004787,0,13,11,3,0,136343
1004788,1004788,3,13,7,2,0,1412861
1004789,1004789,3,13,2,1,0,1683364
1004790,1004790,2,6,2,1,1,1825680
1004791,1004791,1,13,4,1,0,1196110
1004792,1004792,5,6,7,2,0,149104
1004793,1004793,2,6,6,2,1,634213
1004794,1004794,3,6,0,3,0,681705
1004795,1004795,4,13,16,3,0,766920
1004796,1004796,3,13,7,1,1,1869773
1004797,1004797,3,6,17,3,1,282106
1004798,1004798,2,13,1,3,0,717811
1004799,1004799,1,6,4,3,0,272277
1004800,1004800,1,13,4,1,0,1389999
1004801,1004801,2,13,4,3,0,1848731
1004802,1004802,6,13,1,2,1,3424604
1004803,1004803,2,6,16,2,0,139644
1004804,1004804,3,6,1,2,0,222520
1004806,1004806,2,13,17,3,0,1074885
1004807,1004807,0,13,2,1,0,501457
1004808,1004808,3,13,0,1,1,4596891
1004809,1004809,5,6,4,3,1,794877
1004810,1004810,1,13,12,2,0,1200444
1004811,1004811,3,13,1,3,1,198968
1004812,1004812,1,13,14,3,0,1015469
1004813,1004813,3,6,9,3,1,592293
1004814,1004814,1,13,14,2,0,940323
1004815,1004815,5,6,18,3,1,1368625
1004817,1004817,2,13,1,3,0,579484
1004818,1004818,2,6,17,3,1,246373
1004819,1004819,3,13,18,2,0,2855437
1004820,1004820,5,13,11,3,1,112331
1004821,1004821,1,13,19,3,0,1071001
1004822,1004822,3,6,0,2,0,146736
1004823,1004823,1,13,4,2,1,2214878
1004824,1004824,2,13,7,3,0,1224130
1004825,1004825,2,13,17,2,0,324749
1004826,1004826,4,13,12,3,1,1022934
1004827,1004827,3,13,0,3,1,278358
1004828,1004828,1,6,20,2,0,392899
1004829,1004829,2,13,0,2,0,1860738
1004830,1004830,0,13,10,3,0,641039
1004831,1004831,2,6,1,3,0,1254553
1004832,1004832,2,13,14,3,0,713275
1004833,1004833,3,13,16,3,0,599280
1004834,1004834,4,6,9,3,1,1427202
1004836,1004836,4,6,16,3,1,291209
1004837,1004837,2,13,5,2,0,1356929
1004838,1004838,4,13,1,3,1,213096
1004839,1004839,5,6,6,2,1,66471
1004840,1004840,4,6,6,3,1,449719
1004841,1004841,2,13,12,1,0,606641
1004842,1004842,3,6,1,3,0,348455
1004843,1004843,6,13,1,3,0,685066
1004844,1004844,4,13,7,3,1,223433
1004845,1004845,2,6,1,2,0,811494
1004846,1004846,2,6,2,3,0,132242
1004847,1004847,2,13,12,2,0,511856
1004848,1004848,3,6,6,3,0,486757
1004849,1004849,1,6,4,2,0,815301
1004850,1004850,4,6,3,3,0,222654
1004851,1004851,1,13,17,3,0,136096
1004852,1004852,3,13,0,3,1,1173060
1004853,1004853,2,13,7,3,0,316950
1004854,1004854,5,6,13,3,1,835369
1004855,1004855,2,13,12,2,0,926987
1004856,1004856,2,13,7,1,0,613634
1004857,1004857,2,13,14,3,0,299510
1004858,1004858,2,13,1,3,0,690728
1004859,1004859,1,6,14,3,0,267224
1004860,1004860,2,13,2,1,0,194818
1004861,1004861,2,13,4,3,0,1288112
1004862,1004862,2,13,0,3,0,645386
1004863,1004863,2,6,9,3,0,143085
1004864,1004864,1,13,20,3,1,234136
1004865,1004865,3,6,14,3,1,1162483
1004866,1004866,6,13,12,3,1,263725
1004867,1004867,2,13,16,1,0,3273799
1004868,1004868,3,13,17,3,1,954431
1004869,1004869,4,6,6,3,1,1369756
1004870,1004870,3,6,3,3,1,566373
1004871,1004871,1,13,12,3,0,108545
1004872,1004872,4,13,1,3,0,151926
1004873,1004873,6,13,11,3,1,180787
1004874,1004874,2,6,4,3,0,315664
1004875,1004875,3,13,0,3,0,534997
1004876,1004876,3,6,17,3,0,211102
1004877,1004877,2,13,4,2,0,557778
1004878,1004878,5,13,4,2,1,186766
1004879,1004879,2,13,3,1,0,2212058
1004880,1004880,4,6,9,3,0,86300
1004881,1004881,4,13,16,1,1,108841
1004882,1004882,4,13,11,2,1,1218140
1004883,1004883,0,6,10,3,0,149529
1004884,1004884,3,13,14,2,0,2419301
1004885,1004885,6,13,1,3,0,250011
1004886,1004886,3,6,17,3,1,653643
1004887,1004887,1,13,2,2,1,1861125
1004888,1004888,6,6,0,2,0,1506422
1004889,1004889,1,13,4,3,0,1808669
1004890,1004890,2,6,1,3,0,809171
1004891,1004891,3,13,17,3,1,150704
1004892,1004892,2,13,12,1,0,586346
1004893,1004893,2,13,17,3,0,611107
1004894,1004894,3,13,7,3,0,315609
1004895,1004895,2,6,3,2,0,487177
1004896,1004896,3,13,6,3,1,227204
1004897,1004897,3,13,16,2,0,2260275
1004898,1004898,2,13,1,2,1,1384201
1004899,1004899,2,13,12,2,1,1184900
1004900,1004900,2,13,20,3,1,113988
1004901,1004901,2,13,7,3,0,1187816
1004902,1004902,3,13,14,3,1,707219
1004903,1004903,3,13,12,3,1,333930
1004904,1004904,5,13,15,2,1,2722481
1004905,1004905,4,6,1,3,1,498234
1004906,1004906,5,13,17,2,1,1483819
1004907,1004907,5,6,7,2,1,815502
1004908,1004908,3,13,15,3,0,734487
1004909,1004909,3,6,12,2,0,617038
1004910,1004910,1,13,12,3,0,336462
1004911,1004911,2,6,0,1,0,334151
1004912,1004912,5,6,20,1,1,80084
1004913,1004913,2,6,1,3,1,277601
1004914,1004914,2,6,1,2,0,255507
1004915,1004915,2,13,12,2,1,570688
1004916,1004916,1,13,20,3,0,419864
1004917,1004917,4,13,0,3,1,1103460
1004918,1004918,1,6,12,3,0,1732624
1004919,1004919,1,13,0,3,0,202156
1004920,1004920,3,13,1,2,1,345396
1004921,1004921,2,6,15,2,1,1298004
1004922,1004922,1,13,17,3,0,910524
1004923,1004923,4,13,18,3,0,138498
1004924,1004924,3,6,0,3,0,224011
1004925,1004925,3,6,6,3,0,223789
1004926,1004926,0,13,10,3,0,88392
1004927,1004927,4,13,0,2,0,825741
1004928,1004928,2,6,3,1,0,1384909
1004929,1004929,4,13,1,3,1,197191
1004930,1004930,5,13,17,3,1,532436
1004931,1004931,5,13,17,3,1,513422
1004933,1004933,2,13,15,2,0,1666985
1004934,1004934,2,6,0,1,0,724818
1004935,1004935,3,13,17,3,0,108870
1004936,1004936,1,6,4,3,0,279181
1004937,1004937,3,13,0,3,1,1115681
1004938,1004938,1,6,4,1,1,101507
1004939,1004939,2,13,7,3,1,840468
1004940,1004940,5,6,11,2,0,1334921
1004941,1004941,6,13,20,3,1,138749
1004942,1004942,4,13,12,2,1,1497459
1004943,1004943,5,6,0,3,0,103982
1004944,1004944,5,13,17,3,1,190509
1004945,1004945,5,13,0,3,1,788695
1004946,1004946,3,6,1,2,0,1271605
1004947,1004947,3,13,17,3,1,597364
1004948,1004948,4,13,2,1,1,2112647
1004949,1004949,1,13,4,1,0,196465
1004950,1004950,2,13,16,1,1,2121718
1004951,1004951,3,6,17,2,1,1653140
1004952,1004952,2,6,14,1,1,384721
1004953,1004953,3,13,12,2,0,1274872
1004954,1004954,4,13,0,3,1,532805
1004955,1004955,6,13,13,3,0,81201
1004956,1004956,3,13,15,2,1,1207068
1004957,1004957,2,13,2,1,1,3312522
1004958,1004958,1,13,7,2,0,2093816
1004960,1004960,6,13,1,1,0,417911
1004961,1004961,2,13,7,3,1,876154
1004962,1004962,2,13,6,2,0,1280641
1004963,1004963,4,13,17,2,1,727216
1004964,1004964,3,13,0,1,1,2181186
1004965,1004965,0,13,10,3,0,834098
1004966,1004966,5,13,14,2,1,433892
1004967,1004967,1,13,4,3,0,680003
1004968,1004968,5,6,20,2,1,162147
1004969,1004969,1,13,19,1,0,150456
1004970,1004970,2,6,12,3,0,177886
1004971,1004971,3,13,7,3,1,116918
1004972,1004972,3,13,0,3,0,1651406
1004973,1004973,6,6,2,3,1,854727
1004974,1004974,3,13,20,2,1,167910
1004975,1004975,3,13,0,3,0,924862
1004976,1004976,2,13,11,3,1,322906
1004977,1004977,2,13,4,2,0,880858
1004978,1004978,3,13,14,1,0,514124
1004979,1004979,3,13,2,2,1,3798201
1004980,1004980,2,13,1,2,0,975525
1004982,1004982,2,13,12,3,0,353095
1004983,1004983,4,6,16,1,1,825482
1004984,1004984,3,13,0,1,1,898492
1004985,1004985,3,13,0,3,0,1187686
1004986,1004986,1,13,12,3,0,242774
1004987,1004987,6,6,8,1,0,545667
1004988,1004988,2,13,17,1,0,145912
1004989,1004989,2,13,0,3,1,389969
1004990,1004990,2,6,4,2,1,348853
1004991,1004991,6,6,14,3,1,52371
1004992,1004992,2,6,2,2,0,104210
1004993,1004993,4,13,17,3,0,242832
1004994,1004994,4,13,17,2,0,838310
1004995,1004995,5,13,20,2,1,1708419
1004996,1004996,3,13,7,1,0,196881
1004997,1004997,0,13,10,1,0,196013
1004998,1004998,1,6,4,3,1,338798
1004999,1004999,6,6,13,2,1,319738
1005000,1005000,2,13,4,2,0,2418670
1005001,1005001,2,6,2,2,0,996711
1005002,1005002,2,13,17,2,1,1327902
1005003,1005003,3,13,12,3,0,279382
1005004,1005004,6,6,1,3,1,181347
1005005,1005005,4,13,16,2,0,1928522
1005006,1005006,3,13,3,3,0,243142
1005007,1005007,1,6,4,2,0,149249
1005008,1005008,2,13,20,2,1,1410383
1005009,1005009,4,6,16,3,1,375158
1005010,1005010,4,13,15,2,1,330055
1005011,1005011,1,13,4,2,0,3413020
1005012,1005012,5,13,15,1,1,63924
1005013,1005013,1,13,4,3,0,431994
1005014,1005014,4,13,0,3,1,747356
1005015,1005015,3,13,6,2,1,3352326
1005016,1005016,3,6,1,3,1,270493
1005017,1005017,3,13,12,2,0,246538
1005018,1005018,6,6,12,3,1,1311214
1005019,1005019,2,13,7,1,0,909887
1005020,1005020,6,6,13,3,1,585873
1005021,1005021,5,13,6,2,1,969625
1005023,1005023,3,13,20,1,1,494613
1005024,1005024,4,6,1,3,0,432195
1005025,1005025,2,13,20,2,0,654171
1005026,1005026,2,13,17,2,1,3547435
1005027,1005027,2,6,14,3,1,125405
1005028,1005028,2,13,12,3,1,101275
1005029,1005029,2,13,4,3,1,830422
1005030,1005030,1,13,1,3,0,138484
1005031,1005031,2,6,4,2,0,240545
1005032,1005032,1,13,17,1,0,489656
1005033,1005033,6,6,13,3,1,163363
1005034,1005034,2,6,15,3,1,986327
1005035,1005035,2,6,17,2,1,1216263
1005036,1005036,3,13,7,2,1,207038
1005037,1005037,3,13,12,3,1,643400
1005038,1005038,2,13,20,2,0,1071042
1005039,1005039,3,6,4,2,1,1358985
1005040,1005040,4,13,12,3,1,621267
1005041,1005041,4,6,6,3,1,566147
1005042,1005042,1,6,2,1,1,1494044
1005043,1005043,1,6,6,3,0,91125
1005044,1005044,3,6,6,3,1,657311
1005045,1005045,3,13,0,2,1,132912
1005046,1005046,2,13,16,1,0,4765825
1005047,1005047,4,13,6,3,0,1788615
1005048,1005048,3,6,7,3,1,449961
1005049,1005049,2,13,12,2,0,1184573
1005050,1005050,1,6,4,3,0,440927
1005051,1005051,5,6,7,3,0,117889
1005052,1005052,3,13,16,3,1,169608
1005053,1005053,2,13,4,3,0,1446313
1005054,1005054,3,13,2,2,0,3254705
1005055,1005055,3,6,16,1,0,243035
1005056,1005056,4,13,1,3,1,1122351
1005057,1005057,5,13,7,3,0,447507
1005058,1005058,6,13,17,3,1,217934
1005059,1005059,4,13,16,3,1,961243
1005060,1005060,4,13,17,3,0,429616
1005061,1005061,1,6,19,3,1,904639
1005062,1005062,5,13,16,3,1,152624
1005063,1005063,0,6,10,2,0,566955
1005064,1005064,1,13,4,2,0,694663
1005065,1005065,2,13,14,3,1,1409415
1005066,1005066,2,6,1,3,1,203684
1005067,1005067,6,13,13,2,0,195035
1005068,1005068,3,13,7,3,0,307904
1005069,1005069,6,6,0,3,1,332823
1005070,1005070,2,13,2,1,0,2394785
1005071,1005071,2,6,7,2,0,573280
1005072,1005072,4,13,17,1,1,351099
1005074,1005074,0,13,0,2,0,3674789
1005075,1005075,5,13,6,3,1,435935
1005076,1005076,2,13,3,2,0,516959
1005077,1005077,2,13,2,1,0,2124960
1005078,1005078,4,13,7,3,0,366943
1005079,1005079,2,13,4,3,0,351263
1005080,1005080,5,6,12,2,1,473323
1005081,1005081,1,6,4,2,0,530210
1005082,1005082,3,13,1,3,0,1060113
1005083,1005083,2,13,4,2,1,1358737
1005084,1005084,1,13,4,2,0,854906
1005085,1005085,6,13,17,3,0,1157853
1005086,1005086,2,13,1,3,1,999144
1005087,1005087,2,6,6,2,1,1375402
1005088,1005088,2,13,17,3,0,224500
1005089,1005089,3,6,16,3,0,181305
1005090,1005090,3,6,19,2,1,2663682
1005091,1005091,2,13,17,2,1,1689786
1005092,1005092,6,13,14,3,1,392813
1005094,1005094,1,13,10,3,1,493491
1005095,1005095,3,6,1,3,1,202325
1005096,1005096,2,13,11,2,0,1325171
1005097,1005097,6,13,16,3,0,630135
1005098,1005098,5,13,7,3,1,845522
1005099,1005099,1,13,0,2,0,1118402
1005100,1005100,5,13,6,2,1,4688662
1005101,1005101,2,13,0,2,1,227662
1005102,1005102,2,13,12,3,0,981106
1005103,1005103,3,6,16,3,0,2298016
1005104,1005104,3,13,20,3,0,438921
1005105,1005105,5,13,7,3,1,403785
1005106,1005106,3,6,1,3,1,424567
1005107,1005107,4,6,0,2,0,2645191
1005108,1005108,2,6,9,2,1,1562344
1005109,1005109,4,6,6,3,1,538104
1005110,1005110,3,13,15,3,1,135420
1005111,1005111,3,13,2,2,1,3742050
1005112,1005112,3,13,13,2,0,1509476
1005113,1005113,2,13,0,1,1,1821798
1005114,1005114,0,6,10,3,0,722532
1005115,1005115,6,13,12,1,0,207902
1005116,1005116,3,13,6,3,1,135466
1005117,1005117,2,6,0,2,0,49668
1005118,1005118,0,13,10,2,0,740271
1005119,1005119,2,6,0,1,0,97664
1005120,1005120,5,13,7,1,0,1145075
1005121,1005121,2,13,7,3,0,985393
1005122,1005122,2,13,0,1,0,150420
1005123,1005123,5,13,12,3,1,481654
1005124,1005124,3,13,2,2,0,1352979
1005125,1005125,4,13,0,1,1,205365
1005126,1005126,2,13,11,2,0,749431
1005127,1005127,4,13,5,1,1,293036
1005128,1005128,5,13,7,3,1,624396
1005129,1005129,4,13,17,2,1,634231
1005131,1005131,2,6,1,2,0,1865993
1005132,1005132,3,13,7,3,1,453566
1005133,1005133,1,13,11,2,0,300862
1005134,1005134,2,13,17,2,0,540222
1005135,1005135,3,13,7,3,0,373172
1005136,1005136,2,13,12,2,0,1215190
1005137,1005137,1,13,18,3,0,574738
1005138,1005138,2,13,17,2,0,711818
1005139,1005139,5,13,16,1,1,572475
1005140,1005140,2,13,6,2,0,1937859
1005141,1005141,1,13,17,2,1,327115
1005142,1005142,2,13,1,2,1,1904097
1005143,1005143,1,13,4,3,1,641433
1005144,1005144,5,6,0,3,1,155582
1005145,1005145,3,13,7,3,1,84162
1005146,1005146,6,13,1,1,0,155488
1005147,1005147,1,13,0,3,0,299633
1005148,1005148,2,13,20,2,1,517525
1005149,1005149,3,13,1,2,0,189151
1005150,1005150,2,13,3,3,1,195562
1005151,1005151,1,13,19,3,0,486672
1005152,1005152,2,6,4,3,0,145731
1005153,1005153,2,13,7,2,0,1760581
1005154,1005154,2,13,16,3,1,311368
1005155,1005155,2,13,16,2,0,95959
1005156,1005156,1,13,14,1,1,2052693
1005157,1005157,3,13,1,3,1,530292
1005158,1005158,1,6,4,3,0,876746
1005159,1005159,3,13,7,3,0,105961
1005160,1005160,1,6,4,3,0,137404
1005161,1005161,2,13,4,3,0,1672032
1005162,1005162,2,13,17,1,1,230561
1005163,1005163,4,13,6,2,1,2422033
1005164,1005164,3,6,17,1,0,438843
1005165,1005165,3,13,6,3,1,608473
1005166,1005166,5,13,6,2,1,699482
1005167,1005167,1,13,15,3,0,1027107
1005168,1005168,3,13,7,3,1,114884
1005169,1005169,5,6,4,3,0,776146
1005170,1005170,1,13,4,2,0,470081
1005171,1005171,6,13,17,3,1,134890
1005172,1005172,3,6,11,2,0,2143927
1005173,1005173,0,13,10,3,0,903437
1005174,1005174,4,13,1,3,0,125972
1005175,1005175,3,6,9,3,0,157541
1005176,1005176,0,13,10,3,0,207445
1005177,1005177,4,13,14,3,1,643363
1005178,1005178,5,13,0,3,1,1211800
1005179,1005179,2,13,12,1,1,236986
1005180,1005180,3,13,11,3,1,727416
1005181,1005181,2,13,7,3,1,278252
1005182,1005182,3,6,7,2,1,1467237
1005183,1005183,1,6,20,3,0,515453
1005184,1005184,1,13,20,2,1,1744759
1005185,1005185,3,6,4,3,0,1176153
1005186,1005186,3,13,12,3,0,501264
1005187,1005187,1,13,16,3,0,735762
1005190,1005190,3,6,0,3,0,183897
1005191,1005191,2,6,4,1,0,229417
1005192,1005192,2,13,7,3,1,168567
1005193,1005193,3,13,12,2,1,1012557
1005194,1005194,2,13,7,3,1,308618
1005195,1005195,3,13,7,2,1,472326
1005196,1005196,6,13,7,3,1,204519
1005197,1005197,6,6,3,3,1,668704
1005198,1005198,1,6,4,2,0,1068556
1005199,1005199,2,6,1,3,0,238559
1005200,1005200,3,6,15,3,0,366329
1005201,1005201,5,13,7,3,1,507567
1005202,1005202,1,13,4,3,1,154740
1005203,1005203,4,6,6,2,1,178236
1005204,1005204,5,13,13,3,1,263678
1005205,1005205,2,13,1,2,1,1992482
1005206,1005206,3,13,7,3,0,119526
1005207,1005207,2,13,0,1,1,104148
1005208,1005208,2,13,4,1,1,925904
1005209,1005209,5,13,1,3,0,885913
1005210,1005210,3,6,17,1,0,381788
1005212,1005212,1,13,2,2,0,246496
1005213,1005213,1,13,0,3,0,155185
1005214,1005214,3,6,9,3,0,118403
1005215,1005215,6,6,6,3,1,123427
1005216,1005216,1,13,2,3,0,86790
1005217,1005217,2,13,17,2,0,786077
1005218,1005218,1,13,0,3,0,355716
1005219,1005219,1,13,4,2,1,947558
1005220,1005220,2,13,7,2,0,3257059
1005221,1005221,6,6,1,3,0,138094
1005222,1005222,2,13,12,2,0,1397361
1005223,1005223,6,13,10,3,1,1047286
1005224,1005224,3,13,1,1,1,135324
1005225,1005225,1,13,4,3,1,1075487
1005226,1005226,3,13,0,2,0,544117
1005228,1005228,0,13,0,3,0,127152
1005229,1005229,2,13,0,3,0,370087
1005230,1005230,2,13,12,2,0,862102
1005231,1005231,3,13,7,3,0,206095
1005232,1005232,2,13,4,3,1,858600
1005233,1005233,2,13,5,2,1,593757
1005234,1005234,2,6,0,1,1,946943
1005235,1005235,2,13,4,3,0,231747
1005236,1005236,2,13,14,3,1,680243
1005237,1005237,2,13,7,2,1,350337
1005238,1005238,5,6,16,3,0,76941
1005239,1005239,3,13,7,2,1,1497999
1005240,1005240,2,6,0,3,1,193578
1005241,1005241,2,6,4,1,0,454207
1005242,1005242,2,13,1,3,1,690590
1005243,1005243,0,13,10,3,0,154197
1005244,1005244,1,13,4,3,0,300383
1005245,1005245,4,6,1,2,1,142193
1005246,1005246,1,6,0,3,1,570675
1005247,1005247,0,6,10,2,0,127002
1005248,1005248,4,6,14,2,1,417996
1005249,1005249,4,6,14,2,1,1964447
1005250,1005250,5,13,6,2,1,1453630
1005251,1005251,2,6,17,1,1,809396
1005252,1005252,2,13,20,2,0,427306
1005253,1005253,6,6,13,3,0,720717
1005254,1005254,1,13,4,3,1,520735
1005255,1005255,0,13,10,1,0,1090739
1005256,1005256,2,13,16,2,1,3984145
1005257,1005257,2,6,2,1,0,455389
1005258,1005258,3,13,4,3,0,138419
1005259,1005259,2,13,6,2,1,204535
1005260,1005260,3,13,7,1,1,851475
1005261,1005261,3,13,12,1,0,685912
1005262,1005262,2,6,14,3,0,217321
1005263,1005263,3,13,7,2,0,867442
1005264,1005264,1,13,4,2,0,881875
1005265,1005265,4,13,1,2,1,1507819
1005266,1005266,3,13,1,3,0,225642
1005267,1005267,3,13,7,3,0,435428
1005269,1005269,1,13,0,2,0,1547629
1005270,1005270,2,13,12,3,1,651081
1005271,1005271,2,6,0,1,0,2102513
1005272,1005272,2,13,7,1,0,354783
1005273,1005273,6,13,20,2,1,1649439
1005274,1005274,2,13,0,1,0,64442
1005275,1005275,2,13,17,1,0,516429
1005276,1005276,2,6,4,2,1,469075
1005277,1005277,2,13,20,2,0,1560387
1005278,1005278,2,6,7,2,0,987862
1005279,1005279,2,6,14,2,1,220714
1005280,1005280,1,13,4,3,0,130967
1005281,1005281,2,13,2,1,0,1349792
1005282,1005282,1,6,4,2,1,1263946
1005283,1005283,1,13,2,3,1,1836816
1005284,1005284,2,13,16,3,0,431845
1005285,1005285,1,13,4,1,0,272161
1005286,1005286,4,13,16,2,0,847985
1005287,1005287,2,13,8,3,0,1144712
1005288,1005288,6,13,13,1,0,176799
1005290,1005290,1,6,4,2,1,208790
1005291,1005291,4,13,1,3,1,411888
1005292,1005292,2,13,0,1,0,174140
1005293,1005293,2,13,12,3,0,437685
1005294,1005294,2,13,2,1,1,767736
1005295,1005295,3,13,7,3,1,124138
1005296,1005296,0,6,0,3,0,368909
1005297,1005297,2,13,12,3,0,261173
1005298,1005298,3,13,17,2,0,254428
1005299,1005299,2,13,2,2,1,192672
1005300,1005300,2,13,20,1,0,1754531
1005301,1005301,2,13,17,3,1,720494
1005302,1005302,0,6,10,1,0,946928
1005303,1005303,6,6,6,3,1,246422
1005304,1005304,3,6,9,1,1,167231
1005305,1005305,1,6,4,3,1,1249934
1005306,1005306,2,6,17,2,0,2910088
1005307,1005307,2,13,5,3,0,451351
1005308,1005308,6,13,7,3,0,232172
1005309,1005309,2,13,0,3,0,119362
1005310,1005310,6,6,1,3,0,528374
1005311,1005311,5,13,0,3,1,223628
1005312,1005312,2,13,1,1,0,4059742
1005313,1005313,6,13,0,1,0,409345
1005314,1005314,2,6,0,1,0,96204
1005315,1005315,2,13,12,1,1,169973
1005316,1005316,1,13,4,1,0,178519
1005317,1005317,2,6,0,1,0,2651462
1005318,1005318,1,13,17,2,1,698842
1005319,1005319,1,13,17,2,0,2379871
1005320,1005320,1,6,5,2,0,78916
1005321,1005321,2,13,4,3,0,1257158
1005322,1005322,3,13,17,1,1,528665
1005323,1005323,2,13,20,2,1,1459061
1005324,1005324,2,13,7,3,1,1046212
1005325,1005325,5,6,7,3,1,196349
1005326,1005326,2,13,2,1,1,408434
1005327,1005327,2,13,7,1,0,1068851
1005328,1005328,2,6,4,2,1,158958
1005329,1005329,2,6,5,2,0,2941366
1005330,1005330,2,6,0,3,0,302955
1005332,1005332,1,13,4,3,0,623159
1005333,1005333,2,6,7,1,0,3889756
1005334,1005334,6,6,13,3,1,149899
1005335,1005335,2,13,14,2,1,851277
1005336,1005336,6,13,7,3,0,494714
1005337,1005337,3,6,3,3,1,1072496
1005338,1005338,2,13,17,3,0,628887
1005339,1005339,1,13,17,3,0,814105
1005340,1005340,5,6,3,3,1,900263
1005341,1005341,2,6,3,3,1,591726
1005342,1005342,3,6,7,2,0,662230
1005343,1005343,2,6,9,1,1,200648
1005344,1005344,5,6,1,3,0,953172
1005345,1005345,2,6,17,3,1,1910036
1005346,1005346,2,6,3,1,0,232085
1005347,1005347,2,13,6,1,0,1206403
1005348,1005348,1,13,5,2,0,185736
1005349,1005349,5,6,2,3,1,1183411
1005350,1005350,1,13,5,1,0,1332766
1005351,1005351,4,6,1,3,1,160330
1005352,1005352,3,6,5,3,1,987332
1005353,1005353,2,13,6,3,1,607405
1005355,1005355,6,13,0,2,1,1115904
1005357,1005357,1,6,20,2,1,283439
1005358,1005358,3,13,7,3,0,215355
1005359,1005359,1,13,16,2,0,3222441
1005360,1005360,1,13,12,3,0,212666
1005361,1005361,5,6,16,1,0,975959
1005362,1005362,3,13,13,3,0,433017
1005363,1005363,6,13,13,3,0,611906
1005364,1005364,2,6,3,1,0,2315884
1005365,1005365,1,13,12,3,0,1661879
